"","year","site","phenotype","id","ps_flor","n_ovu","polen_type","max_polen2","min_polen2","max_polen","min_polen","mean_polen","ns"
"715","2021","PN El Palmar","262","5",8.6,6,"grano de polen",21,21,31.5,31.5,31.5,1
"716","2021","PN El Palmar","262","6",5.6,6,"grano de polen",21,21,31.5,31.5,31.5,1
"717","2021","PN El Palmar","262","7",12,4,"grano de polen",22.5,21,33.75,31.5,32.625,2
"718","2021","PN El Palmar","262","8",11.2,NA,"grano de polen",22.5,22.5,33.75,33.75,33.75,1
"719","2021","PN El Palmar","262","9",7.9,NA,"grano de polen",21,21,31.5,31.5,31.5,4
"720","2021","PN El Palmar","262","10",9.7,NA,"grano de polen",22.5,22.5,33.75,33.75,33.75,2
"721","2021","PN El Palmar","268","1",17,5,"microspora",19.5,18,29.25,27,28.125,1
"722","2021","PN El Palmar","268","2",6.8,3,"microspora",18,15,27,22.5,24.75,1
"723","2021","PN El Palmar","268","3",8.7,8,"microspora",19.5,19.5,29.25,29.25,29.25,2
"724","2021","PN El Palmar","268","4",8.8,6,"microspora",18,16.5,27,24.75,25.875,1
"725","2021","PN El Palmar","268","5",7.5,5,"microspora",22.5,16.5,33.75,24.75,29.25,1
"726","2021","PN El Palmar","268","6",11.6,7,"microspora",18,15,27,22.5,24.75,1
"727","2021","PN El Palmar","268","7",8.4,7,"microspora",18,18,27,27,27,NA
"728","2021","PN El Palmar","268","8",8.4,6,"microspora",15,21,22.5,31.5,27,NA
"729","2021","PN El Palmar","268","9",NA,8,"microspora",21,15,31.5,22.5,27,NA
"730","2021","PN El Palmar","268","10",NA,6,"microspora",19.5,19.5,29.25,29.25,29.25,NA
"731","2021","PN El Palmar","271","1",19,5,"microspora",22.5,19.5,33.75,29.25,31.5,1
"732","2021","PN El Palmar","271","2",9.7,7,"microspora",22.5,22.5,33.75,33.75,33.75,3
"733","2021","PN El Palmar","271","3",9.6,4,"microspora",22.5,18,33.75,27,30.375,1
"734","2021","PN El Palmar","271","4",10,6,"microspora",15,21,22.5,31.5,27,2
"735","2021","PN El Palmar","271","5",9.9,7,"microspora",19.5,19.5,29.25,29.25,29.25,1
"736","2021","PN El Palmar","271","6",11.3,4,"microspora",19.5,19.5,29.25,29.25,29.25,3
"737","2021","PN El Palmar","271","7",11.3,4,"microspora",18,19.5,27,29.25,28.125,1
"738","2021","PN El Palmar","271","8",14,4,"microspora",22.5,22.5,33.75,33.75,33.75,1
"739","2021","PN El Palmar","271","9",9.4,4,"microspora",19.5,19.5,29.25,29.25,29.25,1
"740","2021","PN El Palmar","271","10",12,6,"microspora",19.5,19.5,29.25,29.25,29.25,4
"741","2021","PN El Palmar","271","11",NA,NA,NA,NA,NA,NA,NA,NA,2
"742","2021","PN El Palmar","271","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"743","2021","PN El Palmar","272","1",11.2,9,"grano de polen",21,21,31.5,31.5,31.5,1
"744","2021","PN El Palmar","272","2",12.1,7,"grano de polen",21,21,31.5,31.5,31.5,1
"745","2021","PN El Palmar","272","3",11.5,7,"grano de polen",22.5,22.5,33.75,33.75,33.75,2
"746","2021","PN El Palmar","272","4",9,8,"grano de polen",22.5,21,33.75,31.5,32.625,1
"747","2021","PN El Palmar","272","5",11.5,7,"grano de polen",22.5,22.5,33.75,33.75,33.75,1
"748","2021","PN El Palmar","272","6",8.3,7,"grano de polen",22.5,22.5,33.75,33.75,33.75,1
"749","2021","PN El Palmar","272","7",18,8,"grano de polen",22.5,22.5,33.75,33.75,33.75,2
"750","2021","PN El Palmar","272","8",9.3,5,"grano de polen",22.5,22.5,33.75,33.75,33.75,2
"751","2021","PN El Palmar","272","9",12.9,7,"grano de polen",22.5,22.5,33.75,33.75,33.75,NA
"752","2021","PN El Palmar","272","10",8.5,7,"grano de polen",30,22.5,45,33.75,39.375,NA
"753","2021","PN El Palmar","274","1",6.3,5,NA,NA,NA,NA,NA,NA,3
"754","2021","PN El Palmar","274","2",7.9,3,NA,NA,NA,NA,NA,NA,2
"755","2021","PN El Palmar","274","3",8.1,1,NA,NA,NA,NA,NA,NA,1
"756","2021","PN El Palmar","274","4",6.6,2,NA,NA,NA,NA,NA,NA,1
"757","2021","PN El Palmar","274","5",7.4,7,NA,NA,NA,NA,NA,NA,1
"758","2021","PN El Palmar","274","6",7.5,5,NA,NA,NA,NA,NA,NA,1
"759","2021","PN El Palmar","274","7",5.6,6,NA,NA,NA,NA,NA,NA,NA
"760","2021","PN El Palmar","274","8",NA,4,NA,NA,NA,NA,NA,NA,NA
"761","2021","PN El Palmar","274","9",NA,0,NA,NA,NA,NA,NA,NA,NA
"762","2021","PN El Palmar","274","10",NA,5,NA,NA,NA,NA,NA,NA,NA
"763","2021","PN El Palmar","276","1",8.5,4,"microspora",22.5,22.5,33.75,33.75,33.75,1
"764","2021","PN El Palmar","276","2",14,7,"microspora",22.5,19.5,33.75,29.25,31.5,1
"765","2021","PN El Palmar","276","3",8.8,6,"microspora",22.5,15,33.75,22.5,28.125,1
"766","2021","PN El Palmar","276","4",8.9,7,"microspora",18,18,27,27,27,4
"767","2021","PN El Palmar","276","5",9.8,5,"microspora",22.5,18,33.75,27,30.375,1
"768","2021","PN El Palmar","276","6",9.2,9,"microspora",22.5,22.5,33.75,33.75,33.75,2
"769","2021","PN El Palmar","276","7",11.3,7,"microspora",22.5,19.5,33.75,29.25,31.5,2
"770","2021","PN El Palmar","276","8",9.4,6,"microspora",19.5,18,29.25,27,28.125,1
"771","2021","PN El Palmar","276","9",8.2,9,"microspora",19.5,18,29.25,27,28.125,3
"772","2021","PN El Palmar","276","10",11.7,7,"microspora",22.5,19.5,33.75,29.25,31.5,1
"773","2021","PN El Palmar","280","1",15.4,3,"grano de polen",24,24,36,36,36,1
"774","2021","PN El Palmar","280","2",12,5,"grano de polen",25.5,24,38.25,36,37.125,1
"775","2021","PN El Palmar","280","3",11,2,"grano de polen",27,27,40.5,40.5,40.5,1
"776","2021","PN El Palmar","280","4",7.2,6,"grano de polen",25.5,25.5,38.25,38.25,38.25,1
"777","2021","PN El Palmar","280","5",10,3,"grano de polen",27,27,40.5,40.5,40.5,1
"778","2021","PN El Palmar","280","6",15,3,"grano de polen",27,22.5,40.5,33.75,37.125,1
"779","2021","PN El Palmar","280","7",9.2,3,"grano de polen",22.5,21,33.75,31.5,32.625,2
"780","2021","PN El Palmar","280","8",9.1,5,"grano de polen",22.5,22.5,33.75,33.75,33.75,2
"781","2021","PN El Palmar","280","9",9.4,3,"grano de polen",22.5,19.5,33.75,29.25,31.5,NA
"782","2021","PN El Palmar","280","10",19,5,"grano de polen",22.5,22.5,33.75,33.75,33.75,NA
"783","2021","PN El Palmar","281","1",8.3,4,"capullos muy chicos",21,19.5,31.5,29.25,30.375,1
"784","2021","PN El Palmar","281","2",19,6,"capullos muy chicos",13.5,10.5,20.25,15.75,18,1
"785","2021","PN El Palmar","281","3",11.6,5,"capullos muy chicos",15,12,22.5,18,20.25,1
"786","2021","PN El Palmar","281","4",8.9,4,"capullos muy chicos",12,12,18,18,18,NA
"787","2021","PN El Palmar","281","5",9.4,5,NA,NA,NA,NA,NA,NA,NA
"788","2021","PN El Palmar","281","6",9.3,8,NA,NA,NA,NA,NA,NA,NA
"789","2021","PN El Palmar","281","7",7.3,5,NA,NA,NA,NA,NA,NA,NA
"790","2021","PN El Palmar","281","8",12.8,8,NA,NA,NA,NA,NA,NA,NA
"791","2021","PN El Palmar","281","9",4,5,NA,NA,NA,NA,NA,NA,NA
"792","2021","PN El Palmar","281","10",7.1,4,NA,NA,NA,NA,NA,NA,NA
"793","2021","PN El Palmar","284","1",9.7,5,"microspora",19.5,19.5,29.25,29.25,29.25,3
"794","2021","PN El Palmar","284","2",7.4,5,"microspora",19.5,15,29.25,22.5,25.875,2
"795","2021","PN El Palmar","284","3",13,4,"microspora",16.5,15,24.75,22.5,23.625,1
"796","2021","PN El Palmar","284","4",11.6,1,"microspora",16.5,15,24.75,22.5,23.625,2
"797","2021","PN El Palmar","284","5",11.5,5,"microspora",19.5,15,29.25,22.5,25.875,1
"798","2021","PN El Palmar","284","6",12.3,7,"microspora",21,18,31.5,27,29.25,1
"799","2021","PN El Palmar","284","7",11.8,3,"microspora",21,15,31.5,22.5,27,1
"800","2021","PN El Palmar","284","8",11.2,4,"microspora",18,16.5,27,24.75,25.875,1
"801","2021","PN El Palmar","284","9",13.2,1,"microspora",21,18,31.5,27,29.25,1
"802","2021","PN El Palmar","284","10",9.2,5,"microspora",18,18,27,27,27,3
"803","2021","PN El Palmar","284","11",NA,NA,NA,NA,NA,NA,NA,NA,2
"804","2021","PN El Palmar","284","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"805","2021","PN El Palmar","285","1",9.7,4,"microspora",15,22.5,22.5,33.75,28.125,1
"806","2021","PN El Palmar","285","2",9.9,7,"microspora",15,15,22.5,22.5,22.5,1
"807","2021","PN El Palmar","285","3",12,3,"microspora",15,22.5,22.5,33.75,28.125,1
"808","2021","PN El Palmar","285","4",12.5,4,"microspora",15,22.5,22.5,33.75,28.125,1
"809","2021","PN El Palmar","285","5",7.8,4,"microspora",21,21,31.5,31.5,31.5,1
"810","2021","PN El Palmar","285","6",12,4,"microspora",30,22.5,45,33.75,39.375,1
"811","2021","PN El Palmar","285","7",10,9,"microspora",30,22.5,45,33.75,39.375,4
"812","2021","PN El Palmar","285","8",12.2,4,"microspora",22.5,21,33.75,31.5,32.625,3
"813","2021","PN El Palmar","285","9",11,4,"microspora",15,19.5,22.5,29.25,25.875,4
"814","2021","PN El Palmar","285","10",9,4,"microspora",15,19.5,22.5,29.25,25.875,2
"815","2021","PN El Palmar","285","11",NA,NA,NA,NA,NA,NA,NA,NA,4
"816","2021","PN El Palmar","285","12",NA,NA,NA,NA,NA,NA,NA,NA,4
"817","2021","PN El Palmar","286","1",8.8,3,"microspora",22.5,22.5,33.75,33.75,33.75,1
"818","2021","PN El Palmar","286","2",7.5,6,"microspora",22.5,22.5,33.75,33.75,33.75,1
"819","2021","PN El Palmar","286","3",9.8,4,"microspora",22.5,22.5,33.75,33.75,33.75,1
"820","2021","PN El Palmar","286","4",8.2,4,"microspora",22.5,19.5,33.75,29.25,31.5,2
"821","2021","PN El Palmar","286","5",8.8,3,"microspora",24,19.5,36,29.25,32.625,2
"822","2021","PN El Palmar","286","6",7.8,4,"microspora",24,22.5,36,33.75,34.875,1
"823","2021","PN El Palmar","286","7",8.1,6,"microspora",22.5,19.5,33.75,29.25,31.5,1
"824","2021","PN El Palmar","286","8",7,6,"microspora",22.5,22.5,33.75,33.75,33.75,1
"825","2021","PN El Palmar","286","9",9.5,5,"microspora",19.5,19.5,29.25,29.25,29.25,1
"826","2021","PN El Palmar","286","10",9.7,5,"microspora",22.5,22.5,33.75,33.75,33.75,1
"827","2021","PN El Palmar","287","1",9,3,"microspora",22.5,22.5,33.75,33.75,33.75,1
"828","2021","PN El Palmar","287","2",11.3,3,"microspora",22.5,22.5,33.75,33.75,33.75,1
"829","2021","PN El Palmar","287","3",8.4,4,"microspora",24,22.5,36,33.75,34.875,1
"830","2021","PN El Palmar","287","4",14.8,4,"microspora",22.5,18,33.75,27,30.375,1
"831","2021","PN El Palmar","287","5",8.2,7,"microspora",19.5,19.5,29.25,29.25,29.25,1
"832","2021","PN El Palmar","287","6",8.9,6,"microspora",22.5,19.5,33.75,29.25,31.5,1
"833","2021","PN El Palmar","287","7",16,6,"microspora",22.5,18,33.75,27,30.375,1
"834","2021","PN El Palmar","287","8",11.1,6,"microspora",22.5,22.5,33.75,33.75,33.75,1
"835","2021","PN El Palmar","287","9",11.1,1,"microspora",22.5,21,33.75,31.5,32.625,1
"836","2021","PN El Palmar","287","10",9.9,6,"microspora",27,19.5,40.5,29.25,34.875,1
"837","2021","PN El Palmar","287","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"838","2021","PN El Palmar","287","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"839","2021","PN El Palmar","288","1",17,8,"microspora",18,16.5,27,24.75,25.875,1
"840","2021","PN El Palmar","288","2",11,5,"microspora",18,12,27,18,22.5,1
"841","2021","PN El Palmar","288","3",11.8,4,"microspora",19.5,12,29.25,18,23.625,1
"842","2021","PN El Palmar","288","4",11,6,"microspora",19.5,19.5,29.25,29.25,29.25,1
"843","2021","PN El Palmar","288","5",12.6,5,"microspora",21,15,31.5,22.5,27,1
"844","2021","PN El Palmar","288","6",10,5,"microspora",19.5,18,29.25,27,28.125,1
"845","2021","PN El Palmar","288","7",11,5,"microspora",19.5,19.5,29.25,29.25,29.25,1
"846","2021","PN El Palmar","288","8",12.8,4,"microspora",19.5,12,29.25,18,23.625,1
"847","2021","PN El Palmar","288","9",14.4,6,"microspora",21,18,31.5,27,29.25,1
"848","2021","PN El Palmar","288","10",13.3,6,"microspora",19.5,19.5,29.25,29.25,29.25,1
"849","2021","PN El Palmar","289","1",9.4,6,"microspora",21,21,31.5,31.5,31.5,1
"850","2021","PN El Palmar","289","2",9.2,4,"microspora",24,16.5,36,24.75,30.375,2
"851","2021","PN El Palmar","289","3",10,6,"microspora",22.5,16.5,33.75,24.75,29.25,1
"852","2021","PN El Palmar","289","4",6.7,8,"microspora",21,21,31.5,31.5,31.5,2
"853","2021","PN El Palmar","289","5",8.5,5,"microspora",21,21,31.5,31.5,31.5,1
"854","2021","PN El Palmar","289","6",8.5,2,"microspora",22.5,22.5,33.75,33.75,33.75,2
"855","2021","PN El Palmar","289","7",19,5,"microspora",22.5,22.5,33.75,33.75,33.75,1
"856","2021","PN El Palmar","289","8",18,5,"microspora",22.5,21,33.75,31.5,32.625,1
"857","2021","PN El Palmar","289","9",7.5,2,"microspora",22.5,19.5,33.75,29.25,31.5,1
"858","2021","PN El Palmar","289","10",NA,4,"microspora",21,19.5,31.5,29.25,30.375,1
"859","2021","PN El Palmar","289","11",NA,NA,NA,NA,NA,NA,NA,NA,2
"860","2021","PN El Palmar","289","12",NA,NA,NA,NA,NA,NA,NA,NA,2
"861","2021","PN El Palmar","290","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"862","2021","PN El Palmar","290","2",NA,NA,NA,NA,NA,NA,NA,NA,3
"863","2021","PN El Palmar","290","3",NA,NA,NA,NA,NA,NA,NA,NA,1
"864","2021","PN El Palmar","290","4",NA,NA,NA,NA,NA,NA,NA,NA,1
"865","2021","PN El Palmar","290","5",NA,NA,NA,NA,NA,NA,NA,NA,1
"866","2021","PN El Palmar","290","6",NA,NA,NA,NA,NA,NA,NA,NA,1
"867","2021","PN El Palmar","290","7",NA,NA,NA,NA,NA,NA,NA,NA,1
"868","2021","PN El Palmar","290","8",NA,NA,NA,NA,NA,NA,NA,NA,1
"869","2021","PN El Palmar","290","9",NA,NA,NA,NA,NA,NA,NA,NA,2
"870","2021","PN El Palmar","290","10",NA,NA,NA,NA,NA,NA,NA,NA,1
"871","2021","Gualeguaychu","305","1",13.6,4,"microspora",21,21,31.5,31.5,31.5,1
"872","2021","Gualeguaychu","305","2",12.2,4,"microspora",21,21,31.5,31.5,31.5,2
"873","2021","Gualeguaychu","305","3",12.7,4,"microspora",22.5,15,33.75,22.5,28.125,1
"874","2021","Gualeguaychu","305","4",14.2,5,"microspora",22.5,22.5,33.75,33.75,33.75,2
"875","2021","Gualeguaychu","305","5",12.6,5,"microspora",21,19.5,31.5,29.25,30.375,2
"876","2021","Gualeguaychu","305","6",12,5,"microspora",24,15,36,22.5,29.25,1
"877","2021","Gualeguaychu","305","7",9.1,5,"microspora",24,22.5,36,33.75,34.875,1
"878","2021","Gualeguaychu","305","8",13.3,4,"microspora",22.5,22.5,33.75,33.75,33.75,1
"879","2021","Gualeguaychu","305","9",15,6,"microspora",22.5,21,33.75,31.5,32.625,1
"880","2021","Gualeguaychu","305","10",13.2,6,"microspora",24,22.5,36,33.75,34.875,2
"881","2021","Gualeguaychu","305","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"882","2021","Gualeguaychu","305","12",NA,NA,NA,NA,NA,NA,NA,NA,2
"883","2021","Gualeguaychu","306","1",6.7,7,"microspora",21,21,31.5,31.5,31.5,2
"884","2021","Gualeguaychu","306","2",8.9,5,"microspora",21,16.5,31.5,24.75,28.125,1
"885","2021","Gualeguaychu","306","3",7.2,5,"microspora",22.5,15,33.75,22.5,28.125,4
"886","2021","Gualeguaychu","306","4",7.2,5,"microspora",22.5,21,33.75,31.5,32.625,2
"887","2021","Gualeguaychu","306","5",9.3,6,"microspora",15,15,22.5,22.5,22.5,3
"888","2021","Gualeguaychu","306","6",8.8,6,"microspora",21,21,31.5,31.5,31.5,4
"889","2021","Gualeguaychu","306","7",19,6,"microspora",18,18,27,27,27,1
"890","2021","Gualeguaychu","306","8",11.8,6,"microspora",22.5,19.5,33.75,29.25,31.5,2
"891","2021","Gualeguaychu","306","9",16,7,"microspora",18,18,27,27,27,3
"892","2021","Gualeguaychu","306","10",8.3,5,"microspora",22.5,22.5,33.75,33.75,33.75,2
"893","2021","Gualeguaychu","306","11",NA,NA,NA,NA,NA,NA,NA,NA,4
"894","2021","Gualeguaychu","306","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"895","2021","Gualeguaychu","321","1",NA,4,"microspora",24,21,36,31.5,33.75,2
"896","2021","Gualeguaychu","321","2",NA,3,"microspora",21,18,31.5,27,29.25,1
"897","2021","Gualeguaychu","321","3",NA,7,"microspora",24,22.5,36,33.75,34.875,1
"898","2021","Gualeguaychu","321","4",NA,4,"microspora",22.5,16.5,33.75,24.75,29.25,2
"899","2021","Gualeguaychu","321","5",NA,3,"microspora",22.5,22.5,33.75,33.75,33.75,1
"900","2021","Gualeguaychu","321","6",NA,2,"microspora",22.5,22.5,33.75,33.75,33.75,1
"901","2021","Gualeguaychu","321","7",NA,5,"microspora",24,22.5,36,33.75,34.875,1
"902","2021","Gualeguaychu","321","8",NA,3,"microspora",22.5,19.5,33.75,29.25,31.5,1
"903","2021","Gualeguaychu","321","9",NA,3,"microspora",24,21,36,31.5,33.75,2
"904","2021","Gualeguaychu","321","10",NA,4,"microspora",19.5,18,29.25,27,28.125,1
"905","2021","Gualeguaychu","321","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"906","2021","Gualeguaychu","321","12",NA,NA,NA,NA,NA,NA,NA,NA,4
"907","2021","Gualeguaychu","324","1",6.2,7,NA,NA,NA,NA,NA,NA,1
"908","2021","Gualeguaychu","324","2",8.3,5,NA,NA,NA,NA,NA,NA,4
"909","2021","Gualeguaychu","324","3",5.6,5,NA,NA,NA,NA,NA,NA,1
"910","2021","Gualeguaychu","324","4",8,6,NA,NA,NA,NA,NA,NA,1
"911","2021","Gualeguaychu","324","5",7.6,6,NA,NA,NA,NA,NA,NA,2
"912","2021","Gualeguaychu","324","6",12.5,7,NA,NA,NA,NA,NA,NA,1
"913","2021","Gualeguaychu","324","7",4.5,5,NA,NA,NA,NA,NA,NA,2
"914","2021","Gualeguaychu","324","8",4.1,5,NA,NA,NA,NA,NA,NA,2
"915","2021","Gualeguaychu","324","9",5.4,3,NA,NA,NA,NA,NA,NA,1
"916","2021","Gualeguaychu","324","10",8.3,3,NA,NA,NA,NA,NA,NA,1
"917","2021","Gualeguaychu","325","1",3.1,9,NA,NA,NA,NA,NA,NA,1
"918","2021","Gualeguaychu","325","2",4.9,8,NA,NA,NA,NA,NA,NA,2
"919","2021","Gualeguaychu","325","3",4.6,4,NA,NA,NA,NA,NA,NA,1
"920","2021","Gualeguaychu","325","4",8,6,NA,NA,NA,NA,NA,NA,1
"921","2021","Gualeguaychu","325","5",4,NA,NA,NA,NA,NA,NA,NA,1
"922","2021","Gualeguaychu","325","6",6.1,NA,NA,NA,NA,NA,NA,NA,1
"923","2021","Gualeguaychu","325","7",7.6,NA,NA,NA,NA,NA,NA,NA,1
"924","2021","Gualeguaychu","325","8",6.3,NA,NA,NA,NA,NA,NA,NA,4
"925","2021","Gualeguaychu","325","9",4.8,NA,NA,NA,NA,NA,NA,NA,1
"926","2021","Gualeguaychu","325","10",6,NA,NA,NA,NA,NA,NA,NA,1
"927","2021","Gualeguaychu","325","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"928","2021","Gualeguaychu","325","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"929","2021","Gualeguaychu","331","1",9.2,8,"microspora",21,18,31.5,27,29.25,4
"930","2021","Gualeguaychu","331","2",9.6,7,"microspora",22.5,22.5,33.75,33.75,33.75,1
"931","2021","Gualeguaychu","331","3",18,5,"microspora",19.5,19.5,29.25,29.25,29.25,2
"932","2021","Gualeguaychu","331","4",9.3,8,"microspora",22.5,18,33.75,27,30.375,2
"933","2021","Gualeguaychu","331","5",9.7,7,"microspora",24,21,36,31.5,33.75,3
"934","2021","Gualeguaychu","331","6",11.6,8,"microspora",22.5,22.5,33.75,33.75,33.75,4
"935","2021","Gualeguaychu","331","7",13,8,"microspora",22.5,22.5,33.75,33.75,33.75,5
"936","2021","Gualeguaychu","331","8",12.7,7,"microspora",25.5,18,38.25,27,32.625,1
"937","2021","Gualeguaychu","331","9",17,5,"microspora",22.5,22.5,33.75,33.75,33.75,2
"938","2021","Gualeguaychu","331","10",12.4,8,"microspora",24,21,36,31.5,33.75,1
"939","2021","Gualeguaychu","331","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"940","2021","Gualeguaychu","331","12",NA,NA,NA,NA,NA,NA,NA,NA,2
"941","2021","Gualeguaychu","337","1",9.2,5,"microspora",24,22.5,36,33.75,34.875,1
"942","2021","Gualeguaychu","337","2",11.2,5,"microspora",25.5,22.5,38.25,33.75,36,1
"943","2021","Gualeguaychu","337","3",12.7,3,"microspora",24,22.5,36,33.75,34.875,2
"944","2021","Gualeguaychu","337","4",8.1,8,"microspora",24,22.5,36,33.75,34.875,1
"945","2021","Gualeguaychu","337","5",6.6,6,"microspora",22.5,21,33.75,31.5,32.625,2
"946","2021","Gualeguaychu","337","6",12.2,5,"microspora",24,21,36,31.5,33.75,1
"947","2021","Gualeguaychu","337","7",8.6,7,"microspora",22.5,19.5,33.75,29.25,31.5,1
"948","2021","Gualeguaychu","337","8",9.8,5,"microspora",27,16.5,40.5,24.75,32.625,1
"949","2021","Gualeguaychu","337","9",11.6,6,"microspora",22.5,16.5,33.75,24.75,29.25,3
"950","2021","Gualeguaychu","337","10",11.7,6,"microspora",24,19.5,36,29.25,32.625,1
"951","2021","Gualeguaychu","337","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"952","2021","Gualeguaychu","337","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"953","2021","Gualeguaychu","348","1",9.3,5,NA,NA,NA,NA,NA,NA,1
"954","2021","Gualeguaychu","348","2",9.3,4,NA,NA,NA,NA,NA,NA,1
"955","2021","Gualeguaychu","348","3",14,4,NA,NA,NA,NA,NA,NA,1
"956","2021","Gualeguaychu","348","4",9.6,4,NA,NA,NA,NA,NA,NA,1
"957","2021","Gualeguaychu","348","5",11,3,NA,NA,NA,NA,NA,NA,1
"958","2021","Gualeguaychu","348","6",11.4,4,NA,NA,NA,NA,NA,NA,1
"959","2021","Gualeguaychu","348","7",11.1,2,NA,NA,NA,NA,NA,NA,1
"960","2021","Gualeguaychu","348","8",11.2,6,NA,NA,NA,NA,NA,NA,1
"961","2021","Gualeguaychu","348","9",13,4,NA,NA,NA,NA,NA,NA,NA
"962","2021","Gualeguaychu","348","10",16,4,NA,NA,NA,NA,NA,NA,NA
"963","2021","Gualeguaychu","357","1",4.4,3,NA,NA,NA,NA,NA,NA,1
"964","2021","Gualeguaychu","357","2",5.1,5,NA,NA,NA,NA,NA,NA,1
"965","2021","Gualeguaychu","357","3",5.2,6,NA,NA,NA,NA,NA,NA,1
"966","2021","Gualeguaychu","357","4",5.3,3,NA,NA,NA,NA,NA,NA,1
"967","2021","Gualeguaychu","357","5",6.8,5,NA,NA,NA,NA,NA,NA,1
"968","2021","Gualeguaychu","357","6",4.7,NA,NA,NA,NA,NA,NA,NA,NA
"969","2021","Gualeguaychu","357","7",8.7,NA,NA,NA,NA,NA,NA,NA,NA
"970","2021","Gualeguaychu","357","8",9.9,NA,NA,NA,NA,NA,NA,NA,NA
"971","2021","Gualeguaychu","357","9",7.3,NA,NA,NA,NA,NA,NA,NA,NA
"972","2021","Gualeguaychu","357","10",4.5,NA,NA,NA,NA,NA,NA,NA,NA
"973","2021","Gualeguaychu","359","1",2.8,NA,NA,NA,NA,NA,NA,NA,1
"974","2021","Gualeguaychu","359","2",3.4,NA,NA,NA,NA,NA,NA,NA,1
"975","2021","Gualeguaychu","359","3",5.9,NA,NA,NA,NA,NA,NA,NA,NA
"976","2021","Gualeguaychu","359","4",3.2,NA,NA,NA,NA,NA,NA,NA,NA
"977","2021","Gualeguaychu","359","5",2.8,NA,NA,NA,NA,NA,NA,NA,NA
"978","2021","Gualeguaychu","359","6",3.9,NA,NA,NA,NA,NA,NA,NA,NA
"979","2021","Gualeguaychu","362","1",4.1,4,NA,NA,NA,NA,NA,NA,2
"980","2021","Gualeguaychu","362","2",4.3,3,NA,NA,NA,NA,NA,NA,1
"981","2021","Gualeguaychu","362","3",3.4,3,NA,NA,NA,NA,NA,NA,1
"982","2021","Gualeguaychu","362","4",3.7,4,NA,NA,NA,NA,NA,NA,2
"983","2021","Gualeguaychu","362","5",3.2,2,NA,NA,NA,NA,NA,NA,1
"984","2021","Gualeguaychu","362","6",4.3,4,NA,NA,NA,NA,NA,NA,1
"985","2021","Gualeguaychu","362","7",3.4,4,NA,NA,NA,NA,NA,NA,1
"986","2021","Gualeguaychu","362","8",3.3,3,NA,NA,NA,NA,NA,NA,1
"987","2021","Gualeguaychu","362","9",7.4,4,NA,NA,NA,NA,NA,NA,NA
"988","2021","Gualeguaychu","362","10",4.9,4,NA,NA,NA,NA,NA,NA,NA
"989","2021","Gualeguaychu","363","1",9,5,"microspora",22.5,22.5,33.75,33.75,33.75,1
"990","2021","Gualeguaychu","363","2",11.3,6,"microspora",27,22.5,40.5,33.75,37.125,1
"991","2021","Gualeguaychu","363","3",12.7,4,"microspora",18,15,27,22.5,24.75,3
"992","2021","Gualeguaychu","363","4",11,2,"microspora",24,24,36,36,36,1
"993","2021","Gualeguaychu","363","5",13.1,4,"microspora",22.5,21,33.75,31.5,32.625,1
"994","2021","Gualeguaychu","363","6",12.5,4,"microspora",22.5,19.5,33.75,29.25,31.5,1
"995","2021","Gualeguaychu","363","7",6.5,5,"microspora",24,21,36,31.5,33.75,NA
"996","2021","Gualeguaychu","363","8",19,4,"microspora",22.5,19.5,33.75,29.25,31.5,NA
"997","2021","Gualeguaychu","363","9",11.3,7,"microspora",24,24,36,36,36,NA
"998","2021","Gualeguaychu","363","10",5.9,6,"microspora",27,22.5,40.5,33.75,37.125,NA
"999","2021","Gualeguaychu","364","1",4.7,7,NA,NA,NA,NA,NA,NA,1
"1000","2021","Gualeguaychu","364","2",7,5,NA,NA,NA,NA,NA,NA,2
"1001","2021","Gualeguaychu","364","3",8.5,4,NA,NA,NA,NA,NA,NA,1
"1002","2021","Gualeguaychu","364","4",6.8,5,NA,NA,NA,NA,NA,NA,3
"1003","2021","Gualeguaychu","364","5",6.1,5,NA,NA,NA,NA,NA,NA,5
"1004","2021","Gualeguaychu","364","6",5.6,6,NA,NA,NA,NA,NA,NA,NA
"1005","2021","Gualeguaychu","364","7",6.8,6,NA,NA,NA,NA,NA,NA,NA
"1006","2021","Gualeguaychu","364","8",7.9,4,NA,NA,NA,NA,NA,NA,NA
"1007","2021","Gualeguaychu","364","9",9.2,6,NA,NA,NA,NA,NA,NA,NA
"1008","2021","Gualeguaychu","364","10",5.6,4,NA,NA,NA,NA,NA,NA,NA
"1009","2021","Gualeguaychu","390","1",7.6,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
